"Op Airlines","Original","Destination","Passenger","Fare","Income Original","Income Destination","Population Original","Population Destination","Date","Flight Frequency","Total Seat","Seat/Dep","Time","AVG KM","Number Of Review","Airlines Score"
"TG","CNX","BKK","33961.0","73.0","14950.0","45572.0","1728242.0","5696409.0","Dec2015","216.0","61904.0","286.5925925925926","15730.0","565.0","142.0","7.0"
"TG","HKT","BKK","49391.0","126.0","31857.0","49191.0","369522.0","5686252.0","Jan2013","295.0","90048.0","305.24745762711865","25385.0","673.0","142.0","7.0"
"TG","HKT","BKK","44216.0","133.0","31857.0","49191.0","369522.0","5686252.0","Feb2013","296.0","86213.0","291.26013513513516","25440.0","673.0","142.0","7.0"
"TG","HKT","BKK","45551.0","119.0","31857.0","49191.0","369522.0","5686252.0","Mar2013","330.0","96497.0","292.41515151515154","28360.0","673.0","142.0","7.0"
"TG","HKT","BKK","39377.0","119.0","31857.0","49191.0","369522.0","5686252.0","Apr2013","313.0","91388.0","291.9744408945687","26905.0","673.0","142.0","7.0"
"TG","HKT","BKK","41536.0","112.0","31857.0","49191.0","369522.0","5686252.0","May2013","323.0","93532.0","289.57275541795667","27765.0","673.0","142.0","7.0"
"TG","HKT","BKK","37490.0","113.0","31857.0","49191.0","369522.0","5686252.0","Jun2013","328.0","94829.0","289.1128048780488","28180.0","673.0","142.0","7.0"
"TG","HKT","BKK","41523.0","121.0","31857.0","49191.0","369522.0","5686252.0","Jul2013","344.0","99769.0","290.0261627906977","29550.0","673.0","142.0","7.0"
"TG","HKT","BKK","51598.0","89.0","31857.0","49191.0","369522.0","5686252.0","Aug2013","346.0","100044.0","289.1445086705202","29720.0","673.0","142.0","7.0"
"TG","HKT","BKK","40646.0","88.0","31857.0","49191.0","369522.0","5686252.0","Sep2013","334.0","97166.0","290.91616766467064","28690.0","673.0","142.0","7.0"
"TG","HKT","BKK","37690.0","92.0","31857.0","49191.0","369522.0","5686252.0","Oct2013","339.0","98131.0","289.4719764011799","29125.0","673.0","142.0","7.0"
"TG","HKT","BKK","37168.0","93.0","31857.0","49191.0","369522.0","5686252.0","Nov2013","309.0","91175.0","295.06472491909386","26565.0","673.0","142.0","7.0"
"TG","HKT","BKK","35137.0","96.0","31857.0","49191.0","369522.0","5686252.0","Dec2013","319.0","93845.0","294.1849529780564","27425.0","673.0","142.0","7.0"
"TG","HKT","BKK","46864.0","112.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Jan2014","336.0","97538.0","290.2916666666667","28870.0","673.0","142.0","7.0"
"TG","HKT","BKK","39510.0","111.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Feb2014","315.0","91882.0","291.68888888888887","27055.0","673.0","142.0","7.0"
"TG","HKT","BKK","26525.0","105.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Mar2014","352.0","104951.0","298.15625","30240.0","673.0","142.0","7.0"
"TG","HKT","BKK","28741.0","102.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Apr2014","312.0","100197.0","321.1442307692308","26905.0","673.0","142.0","7.0"
"TG","HKT","BKK","31899.0","99.0","30867.515044248","48842.9433628325","378364.0","5692284.0","May2014","286.0","91377.0","319.5","24675.0","673.0","142.0","7.0"
"TG","HKT","BKK","22774.0","88.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Jun2014","244.0","74570.0","305.61475409836066","21075.0","673.0","142.0","7.0"
"TG","HKT","BKK","26872.0","82.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Jul2014","282.0","91078.0","322.97163120567376","24345.0","673.0","142.0","7.0"
"TG","HKT","BKK","39551.0","80.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Aug2014","284.0","92930.0","327.21830985915494","24515.0","673.0","142.0","7.0"
"TG","HKT","BKK","21925.0","78.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Sep2014","274.0","91673.0","334.5729927007299","23655.0","673.0","142.0","7.0"
"TG","HKT","BKK","29986.0","85.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Oct2014","301.0","98919.0","328.63455149501664","25915.0","673.0","142.0","7.0"
