"Op Airlines","Original","Destination","Passenger","Fare","Income Original","Income Destination","Population Original","Population Destination","Date","Flight Frequency","Total Seat","Seat/Dep","Time","AVG KM","Number Of Review","Airlines Score"
"DD","DMK","UTH","15191.0","55.0","49191.0","25966.0","5686252.0","1563964.0","Feb2013","140","26460","189.0","9100","451.0","164.0","7.0"
"DD","DMK","UTH","17944.0","55.0","49191.0","25966.0","5686252.0","1563964.0","Mar2013","155","29295","189.0","10075","451.0","164.0","7.0"
"DD","DMK","UTH","16062.0","56.0","49191.0","25966.0","5686252.0","1563964.0","Apr2013","150","28350","189.0","9750","451.0","164.0","7.0"
"DD","DMK","UTH","15486.0","57.0","49191.0","25966.0","5686252.0","1563964.0","May2013","155","29295","189.0","10075","451.0","164.0","7.0"
"DD","DMK","UTH","15945.0","58.0","49191.0","25966.0","5686252.0","1563964.0","Jun2013","150","28350","189.0","9750","451.0","164.0","7.0"
"TG","CEI","BKK","15554.0","124.0","13510.0","49191.0","1204660.0","5686252.0","Jan2013","93","22971","247.0","7440","666.0","142.0","7.0"
"TG","CEI","BKK","13287.0","128.0","13510.0","49191.0","1204660.0","5686252.0","Feb2013","84","20748","247.0","6720","666.0","142.0","7.0"
"TG","CEI","BKK","12823.0","123.0","13510.0","49191.0","1204660.0","5686252.0","Mar2013","93.0","22874.0","245.95698924731184","7440.0","666.0","142.0","7.0"
"TG","CEI","BKK","11705.0","121.0","13510.0","49191.0","1204660.0","5686252.0","Apr2013","90.0","18544.0","206.04444444444445","7200.0","666.0","142.0","7.0"
"TG","CEI","BKK","11072.0","112.0","13510.0","49191.0","1204660.0","5686252.0","May2013","93.0","18311.0","196.89247311827958","7440.0","666.0","142.0","7.0"
"TG","CEI","BKK","9777.0","112.0","13510.0","49191.0","1204660.0","5686252.0","Jun2013","90.0","16760.0","186.22222222222223","7200.0","666.0","142.0","7.0"
"DD","DMK","NST","15438.0","62.0","49191.0","27479.0","5686252.0","1541843.0","Jan2013","155.0","27695.0","178.67741935483872","10850.0","610.0","164.0","7.0"
"DD","DMK","NST","14542.0","63.0","49191.0","27479.0","5686252.0","1541843.0","Feb2013","140.0","23836.0","170.25714285714287","9800.0","610.0","164.0","7.0"
"DD","DMK","NST","13239.0","63.0","49191.0","27479.0","5686252.0","1541843.0","Mar2013","125.0","21145.0","169.16","8750.0","610.0","164.0","7.0"
"DD","DMK","NST","14379.0","64.0","49191.0","27479.0","5686252.0","1541843.0","Apr2013","137.0","24093.0","175.86131386861314","9590.0","610.0","164.0","7.0"
"DD","DMK","NST","14882.0","65.0","49191.0","27479.0","5686252.0","1541843.0","May2013","147","27783","189.0","10290","610.0","164.0","7.0"
"DD","DMK","NST","16156.0","66.0","49191.0","27479.0","5686252.0","1541843.0","Jun2013","150","28350","189.0","10500","610.0","164.0","7.0"
"TG","BKK","CEI","14495.0","130.0","49191.0","13510.0","5686252.0","1204660.0","Jan2013","93","22971","247.0","7440","666.0","142.0","7.0"
"TG","BKK","CEI","12679.0","136.0","49191.0","13510.0","5686252.0","1204660.0","Feb2013","84","20748","247.0","6720","666.0","142.0","7.0"
"TG","BKK","CEI","12838.0","127.0","49191.0","13510.0","5686252.0","1204660.0","Mar2013","93.0","22874.0","245.95698924731184","7440.0","666.0","142.0","7.0"
"TG","BKK","CEI","10800.0","120.0","49191.0","13510.0","5686252.0","1204660.0","Apr2013","90.0","18544.0","206.04444444444445","7200.0","666.0","142.0","7.0"
"TG","BKK","CEI","11314.0","124.0","49191.0","13510.0","5686252.0","1204660.0","May2013","93.0","18311.0","196.89247311827958","7440.0","666.0","142.0","7.0"
"TG","BKK","CEI","9377.0","118.0","49191.0","13510.0","5686252.0","1204660.0","Jun2013","90.0","16760.0","186.22222222222223","7200.0","666.0","142.0","7.0"
"TG","BKK","KBV","14248.0","115.0","49191.0","27276.0","5686252.0","450890.0","Jan2013","171","29754","174.0","13680","649.0","142.0","7.0"
"TG","BKK","KBV","14251.0","127.0","49191.0","27276.0","5686252.0","450890.0","Feb2013","140.0","31464.0","224.74285714285713","11200.0","649.0","142.0","7.0"
"TG","BKK","KBV","15698.0","112.0","49191.0","27276.0","5686252.0","450890.0","Mar2013","153.0","34672.0","226.6143790849673","12240.0","649.0","142.0","7.0"
"TG","BKK","KBV","10737.0","83.0","49191.0","27276.0","5686252.0","450890.0","Apr2013","90.0","23520.0","261.3333333333333","7200.0","649.0","142.0","7.0"
"TG","BKK","KBV","9656.0","74.0","49191.0","27276.0","5686252.0","450890.0","May2013","93.0","24178.0","259.97849462365593","7440.0","649.0","142.0","7.0"
"TG","BKK","KBV","6301.0","99.0","49191.0","27276.0","5686252.0","450890.0","Jun2013","116.0","27652.0","238.3793103448276","9280.0","649.0","142.0","7.0"
"TG","HDY","BKK","13681.0","130.0","26824.0","49191.0","1389890.0","5686252.0","Jan2013","124.0","29013.0","233.9758064516129","10695.0","750.0","142.0","7.0"
"TG","HDY","BKK","14079.0","135.0","26824.0","49191.0","1389890.0","5686252.0","Feb2013","112.0","24012.0","214.39285714285714","9660.0","750.0","142.0","7.0"
"TG","HDY","BKK","19353.0","127.0","26824.0","49191.0","1389890.0","5686252.0","Mar2013","124.0","26180.0","211.1290322580645","10690.0","750.0","142.0","7.0"
"TG","HDY","BKK","17987.0","124.0","26824.0","49191.0","1389890.0","5686252.0","Apr2013","120.0","26606.0","221.71666666666667","10200.0","750.0","142.0","7.0"
"TG","HDY","BKK","19364.0","121.0","26824.0","49191.0","1389890.0","5686252.0","May2013","124.0","26751.0","215.73387096774192","10540.0","750.0","142.0","7.0"
"TG","HDY","BKK","13841.0","124.0","26824.0","49191.0","1389890.0","5686252.0","Jun2013","120.0","26114.0","217.61666666666667","10200.0","750.0","142.0","7.0"
"TG","BKK","HDY","12844.0","127.0","49191.0","26824.0","5686252.0","1389890.0","Jan2013","124.0","29013.0","233.9758064516129","10850.0","750.0","142.0","7.0"
"TG","BKK","HDY","12633.0","140.0","49191.0","26824.0","5686252.0","1389890.0","Feb2013","112.0","24012.0","214.39285714285714","9800.0","750.0","142.0","7.0"
"TG","BKK","HDY","18130.0","125.0","49191.0","26824.0","5686252.0","1389890.0","Mar2013","124.0","26180.0","211.1290322580645","10850.0","750.0","142.0","7.0"
"TG","BKK","HDY","16431.0","124.0","49191.0","26824.0","5686252.0","1389890.0","Apr2013","120.0","26606.0","221.71666666666667","10500.0","750.0","142.0","7.0"
"TG","BKK","HDY","17553.0","119.0","49191.0","26824.0","5686252.0","1389890.0","May2013","124.0","26751.0","215.73387096774192","10850.0","750.0","142.0","7.0"
"TG","BKK","HDY","13355.0","126.0","49191.0","26824.0","5686252.0","1389890.0","Jun2013","120.0","26114.0","217.61666666666667","10500.0","750.0","142.0","7.0"
"DD","DMK","URT","11929.0","59.0","49191.0","36865.0","5686252.0","1031812.0","Jan2013","124.0","22196.0","179.0","8680.0","552.0","164.0","7.0"
"DD","DMK","URT","11763.0","60.0","49191.0","36865.0","5686252.0","1031812.0","Feb2013","112.0","21048.0","187.92857142857142","7840.0","552.0","164.0","7.0"
"DD","DMK","URT","10190.0","60.0","49191.0","36865.0","5686252.0","1031812.0","Mar2013","94","17766","189.0","6580","552.0","164.0","7.0"
"DD","DMK","URT","12750.0","61.0","49191.0","36865.0","5686252.0","1031812.0","Apr2013","120","22680","189.0","8400","552.0","164.0","7.0"
"DD","DMK","URT","11940.0","62.0","49191.0","36865.0","5686252.0","1031812.0","May2013","124.0","22196.0","179.0","8680.0","552.0","164.0","7.0"
"DD","DMK","URT","12638.0","63.0","49191.0","36865.0","5686252.0","1031812.0","Jun2013","120.0","22600.0","188.33333333333334","8400.0","552.0","164.0","7.0"
"DD","URT","DMK","11842.0","59.0","36865.0","49191.0","1031812.0","5686252.0","Jan2013","124.0","22196.0","179.0","8680.0","552.0","164.0","7.0"
"DD","URT","DMK","11830.0","60.0","36865.0","49191.0","1031812.0","5686252.0","Feb2013","112.0","21048.0","187.92857142857142","7840.0","552.0","164.0","7.0"
"DD","URT","DMK","10274.0","60.0","36865.0","49191.0","1031812.0","5686252.0","Mar2013","94","17766","189.0","6580","552.0","164.0","7.0"
"DD","URT","DMK","12812.0","61.0","36865.0","49191.0","1031812.0","5686252.0","Apr2013","120","22680","189.0","8400","552.0","164.0","7.0"
"DD","URT","DMK","11610.0","62.0","36865.0","49191.0","1031812.0","5686252.0","May2013","124.0","22196.0","179.0","8680.0","552.0","164.0","7.0"
"DD","URT","DMK","12290.0","63.0","36865.0","49191.0","1031812.0","5686252.0","Jun2013","120.0","22600.0","188.33333333333334","8400.0","552.0","164.0","7.0"
"TG","UTH","BKK","11599.0","108.0","25966.0","49191.0","1563964.0","5686252.0","Jan2013","93.0","16957.0","182.33333333333334","5580.0","451.0","142.0","7.0"
"TG","UTH","BKK","9880.0","122.0","25966.0","49191.0","1563964.0","5686252.0","Feb2013","84","14616","174.0","5040","451.0","142.0","7.0"
"TG","UTH","BKK","11628.0","101.0","25966.0","49191.0","1563964.0","5686252.0","Mar2013","93","16182","174.0","5580","451.0","142.0","7.0"
"TG","UTH","BKK","10029.0","109.0","25966.0","49191.0","1563964.0","5686252.0","Apr2013","90","15660","174.0","5400","451.0","142.0","7.0"
"TG","UTH","BKK","10403.0","105.0","25966.0","49191.0","1563964.0","5686252.0","May2013","93","15804","169.93548387096774","5580","451.0","142.0","7.0"
"TG","UTH","BKK","8729.0","106.0","25966.0","49191.0","1563964.0","5686252.0","Jun2013","90","15120","168.0","5400","451.0","142.0","7.0"
"DD","UBP","DMK","11088.0","55.0","22344.0","49191.0","1836523.0","5686252.0","Jan2013","124.0","22036.0","177.70967741935485","7440.0","483.0","164.0","7.0"
"DD","UBP","DMK","10860.0","57.0","22344.0","49191.0","1836523.0","5686252.0","Feb2013","112.0","20048.0","179.0","6720.0","483.0","164.0","7.0"
"DD","UBP","DMK","12507.0","56.0","22344.0","49191.0","1836523.0","5686252.0","Mar2013","124.0","22196.0","179.0","7440.0","483.0","164.0","7.0"
"DD","UBP","DMK","11264.0","58.0","22344.0","49191.0","1836523.0","5686252.0","Apr2013","120.0","21000.0","175.0","7200.0","483.0","164.0","7.0"
"DD","UBP","DMK","11035.0","58.0","22344.0","49191.0","1836523.0","5686252.0","May2013","124.0","22196.0","179.0","7440.0","483.0","164.0","7.0"
"DD","UBP","DMK","11682.0","60.0","22344.0","49191.0","1836523.0","5686252.0","Jun2013","120.0","22600.0","188.33333333333334","7200.0","483.0","164.0","7.0"
"DD","DMK","UBP","11021.0","55.0","49191.0","22344.0","5686252.0","1836523.0","Jan2013","124.0","22036.0","177.70967741935485","8060.0","483.0","164.0","7.0"
"DD","DMK","UBP","10690.0","57.0","49191.0","22344.0","5686252.0","1836523.0","Feb2013","112.0","20048.0","179.0","7280.0","483.0","164.0","7.0"
"DD","DMK","UBP","12344.0","56.0","49191.0","22344.0","5686252.0","1836523.0","Mar2013","124.0","22196.0","179.0","8060.0","483.0","164.0","7.0"
"DD","DMK","UBP","11257.0","58.0","49191.0","22344.0","5686252.0","1836523.0","Apr2013","120.0","21000.0","175.0","7800.0","483.0","164.0","7.0"
"DD","DMK","UBP","10982.0","58.0","49191.0","22344.0","5686252.0","1836523.0","May2013","124.0","22196.0","179.0","8060.0","483.0","164.0","7.0"
"DD","DMK","UBP","11607.0","60.0","49191.0","22344.0","5686252.0","1836523.0","Jun2013","120.0","22600.0","188.33333333333334","7800.0","483.0","164.0","7.0"
"FD","TST","DMK","10225.0","58.0","33270.0","49191.0","636043.0","5686252.0","Jan2013","93","15624","168.0","7905","718.0","48.0","5.0"
"FD","TST","DMK","9235.0","59.0","33270.0","49191.0","636043.0","5686252.0","Feb2013","84","14112","168.0","7140","718.0","48.0","5.0"
"FD","TST","DMK","11022.0","56.0","33270.0","49191.0","636043.0","5686252.0","Mar2013","93","15624","168.0","7890","718.0","48.0","5.0"
"FD","TST","DMK","9195.0","56.0","33270.0","49191.0","636043.0","5686252.0","Apr2013","83","13944","168.0","6640","718.0","48.0","5.0"
"FD","TST","DMK","8182.0","52.0","33270.0","49191.0","636043.0","5686252.0","May2013","71","11928","168.0","5680","718.0","48.0","5.0"
"FD","TST","DMK","7717.0","62.0","33270.0","49191.0","636043.0","5686252.0","Jun2013","69","11592","168.0","5520","718.0","48.0","5.0"
"TG","BKK","UTH","10210.0","112.0","49191.0","25966.0","5686252.0","1563964.0","Jan2013","93.0","16957.0","182.33333333333334","6045.0","451.0","142.0","7.0"
"TG","BKK","UTH","10122.0","119.0","49191.0","25966.0","5686252.0","1563964.0","Feb2013","84","14616","174.0","5460","451.0","142.0","7.0"
"TG","BKK","UTH","11362.0","104.0","49191.0","25966.0","5686252.0","1563964.0","Mar2013","93","16182","174.0","6045","451.0","142.0","7.0"
"TG","BKK","UTH","6924.0","109.0","49191.0","25966.0","5686252.0","1563964.0","Apr2013","90","15660","174.0","5850","451.0","142.0","7.0"
"TG","BKK","UTH","10878.0","106.0","49191.0","25966.0","5686252.0","1563964.0","May2013","93","15804","169.93548387096774","6045","451.0","142.0","7.0"
"TG","BKK","UTH","9497.0","106.0","49191.0","25966.0","5686252.0","1563964.0","Jun2013","90","15120","168.0","5850","451.0","142.0","7.0"
"FD","DMK","TST","10009.0","58.0","49191.0","33270.0","5686252.0","636043.0","Jan2013","93","15624","168.0","7905","718.0","48.0","5.0"
"FD","DMK","TST","9004.0","59.0","49191.0","33270.0","5686252.0","636043.0","Feb2013","84","14112","168.0","7140","718.0","48.0","5.0"
"FD","DMK","TST","10274.0","56.0","49191.0","33270.0","5686252.0","636043.0","Mar2013","93","15624","168.0","7890","718.0","48.0","5.0"
"FD","DMK","TST","9289.0","56.0","49191.0","33270.0","5686252.0","636043.0","Apr2013","83","13944","168.0","6695","718.0","48.0","5.0"
"FD","DMK","TST","8633.0","52.0","49191.0","33270.0","5686252.0","636043.0","May2013","71","11928","168.0","5880","718.0","48.0","5.0"
"FD","DMK","TST","8326.0","62.0","49191.0","33270.0","5686252.0","636043.0","Jun2013","69","11592","168.0","5715","718.0","48.0","5.0"
"DD","DMK","CEI","9631.0","65.0","49191.0","13510.0","5686252.0","1204660.0","Jan2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","DMK","CEI","9206.0","66.0","49191.0","13510.0","5686252.0","1204660.0","Feb2013","84.0","15756.0","187.57142857142858","6300.0","666.0","164.0","7.0"
"DD","DMK","CEI","10393.0","66.0","49191.0","13510.0","5686252.0","1204660.0","Mar2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","DMK","CEI","9717.0","67.0","49191.0","13510.0","5686252.0","1204660.0","Apr2013","90","17010","189.0","6750","666.0","164.0","7.0"
"DD","DMK","CEI","9455.0","68.0","49191.0","13510.0","5686252.0","1204660.0","May2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","DMK","CEI","9724.0","70.0","49191.0","13510.0","5686252.0","1204660.0","Jun2013","90","17010","189.0","6750","666.0","164.0","7.0"
"PG","HKT","USM","9609.0","92.0","31857.0","36865.0","369522.0","1031812.0","Jan2013","155","10850","70.0","8525","249.0","72.0","8.0"
"PG","HKT","USM","8722.0","95.0","31857.0","36865.0","369522.0","1031812.0","Feb2013","140","9800","70.0","7700","249.0","72.0","8.0"
"PG","HKT","USM","7755.0","96.0","31857.0","36865.0","369522.0","1031812.0","Mar2013","155","10850","70.0","8525","249.0","72.0","8.0"
"PG","HKT","USM","6001.0","91.0","31857.0","36865.0","369522.0","1031812.0","Apr2013","150","10500","70.0","8250","249.0","72.0","8.0"
"PG","HKT","USM","4753.0","89.0","31857.0","36865.0","369522.0","1031812.0","May2013","136","9520","70.0","7480","249.0","72.0","8.0"
"PG","HKT","USM","5126.0","88.0","31857.0","36865.0","369522.0","1031812.0","Jun2013","120","8400","70.0","6600","249.0","72.0","8.0"
"PG","USM","HKT","9598.0","90.0","36865.0","31857.0","1031812.0","369522.0","Jan2013","155","10850","70.0","9455","249.0","72.0","8.0"
"PG","USM","HKT","8174.0","95.0","36865.0","31857.0","1031812.0","369522.0","Feb2013","140","9800","70.0","8540","249.0","72.0","8.0"
"PG","USM","HKT","7921.0","96.0","36865.0","31857.0","1031812.0","369522.0","Mar2013","155","10850","70.0","9450","249.0","72.0","8.0"
"PG","USM","HKT","5559.0","91.0","36865.0","31857.0","1031812.0","369522.0","Apr2013","150","10500","70.0","9000","249.0","72.0","8.0"
"PG","USM","HKT","4552.0","89.0","36865.0","31857.0","1031812.0","369522.0","May2013","136","9520","70.0","8160","249.0","72.0","8.0"
"PG","USM","HKT","4061.0","88.0","36865.0","31857.0","1031812.0","369522.0","Jun2013","120","8400","70.0","7200","249.0","72.0","8.0"
"DD","CEI","DMK","9452.0","65.0","13510.0","49191.0","1204660.0","5686252.0","Jan2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","CEI","DMK","9118.0","66.0","13510.0","49191.0","1204660.0","5686252.0","Feb2013","84.0","15756.0","187.57142857142858","6300.0","666.0","164.0","7.0"
"DD","CEI","DMK","9979.0","66.0","13510.0","49191.0","1204660.0","5686252.0","Mar2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","CEI","DMK","9620.0","67.0","13510.0","49191.0","1204660.0","5686252.0","Apr2013","90","17010","189.0","6750","666.0","164.0","7.0"
"DD","CEI","DMK","9226.0","68.0","13510.0","49191.0","1204660.0","5686252.0","May2013","93","17577","189.0","6975","666.0","164.0","7.0"
"DD","CEI","DMK","9514.0","70.0","13510.0","49191.0","1204660.0","5686252.0","Jun2013","90","17010","189.0","6750","666.0","164.0","7.0"
"DD","HKT","DMK","9449.0","67.0","31857.0","49191.0","369522.0","5686252.0","Jan2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","HKT","DMK","9074.0","67.0","31857.0","49191.0","369522.0","5686252.0","Feb2013","84","15876","189.0","6720","689.0","164.0","7.0"
"DD","HKT","DMK","10402.0","67.0","31857.0","49191.0","369522.0","5686252.0","Mar2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","HKT","DMK","9677.0","68.0","31857.0","49191.0","369522.0","5686252.0","Apr2013","90","17010","189.0","7200","689.0","164.0","7.0"
"DD","HKT","DMK","9316.0","69.0","31857.0","49191.0","369522.0","5686252.0","May2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","HKT","DMK","9608.0","71.0","31857.0","49191.0","369522.0","5686252.0","Jun2013","90","17010","189.0","7200","689.0","164.0","7.0"
"DD","DMK","HKT","9157.0","67.0","49191.0","31857.0","5686252.0","369522.0","Jan2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","DMK","HKT","8708.0","67.0","49191.0","31857.0","5686252.0","369522.0","Feb2013","84","15876","189.0","6720","689.0","164.0","7.0"
"DD","DMK","HKT","9790.0","67.0","49191.0","31857.0","5686252.0","369522.0","Mar2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","DMK","HKT","9574.0","68.0","49191.0","31857.0","5686252.0","369522.0","Apr2013","90","17010","189.0","7200","689.0","164.0","7.0"
"DD","DMK","HKT","9203.0","69.0","49191.0","31857.0","5686252.0","369522.0","May2013","93","17577","189.0","7440","689.0","164.0","7.0"
"DD","DMK","HKT","9499.0","71.0","49191.0","31857.0","5686252.0","369522.0","Jun2013","90","17010","189.0","7200","689.0","164.0","7.0"
"FD","URT","DMK","9120.0","48.0","36865.0","49191.0","1031812.0","5686252.0","Jan2013","93","15624","168.0","6820","552.0","48.0","5.0"
"FD","URT","DMK","8212.0","48.0","36865.0","49191.0","1031812.0","5686252.0","Feb2013","84","14112","168.0","6160","552.0","48.0","5.0"
"FD","URT","DMK","9840.0","44.0","36865.0","49191.0","1031812.0","5686252.0","Mar2013","93","15624","168.0","6810","552.0","48.0","5.0"
"FD","URT","DMK","9568.0","45.0","36865.0","49191.0","1031812.0","5686252.0","Apr2013","90","15120","168.0","6300","552.0","48.0","5.0"
"FD","URT","DMK","9631.0","41.0","36865.0","49191.0","1031812.0","5686252.0","May2013","93","15624","168.0","6510","552.0","48.0","5.0"
"FD","URT","DMK","9216.0","51.0","36865.0","49191.0","1031812.0","5686252.0","Jun2013","90","15120","168.0","6300","552.0","48.0","5.0"
"FD","DMK","URT","8640.0","48.0","49191.0","36865.0","5686252.0","1031812.0","Jan2013","93","15624","168.0","6665","552.0","48.0","5.0"
"FD","DMK","URT","7804.0","48.0","49191.0","36865.0","5686252.0","1031812.0","Feb2013","84","14112","168.0","6020","552.0","48.0","5.0"
"FD","DMK","URT","9208.0","44.0","49191.0","36865.0","5686252.0","1031812.0","Mar2013","93","15624","168.0","6655","552.0","48.0","5.0"
"FD","DMK","URT","9213.0","45.0","49191.0","36865.0","5686252.0","1031812.0","Apr2013","90","15120","168.0","6195","552.0","48.0","5.0"
"FD","DMK","URT","9614.0","41.0","49191.0","36865.0","5686252.0","1031812.0","May2013","93","15624","168.0","6510","552.0","48.0","5.0"
"FD","DMK","URT","9257.0","51.0","49191.0","36865.0","5686252.0","1031812.0","Jun2013","90","15120","168.0","6300","552.0","48.0","5.0"
"FD","DMK","UTH","8575.0","43.0","49191.0","25966.0","5686252.0","1563964.0","Jan2013","93","15624","168.0","6200","451.0","48.0","5.0"
"FD","DMK","UTH","7766.0","41.0","49191.0","25966.0","5686252.0","1563964.0","Feb2013","84","14112","168.0","5600","451.0","48.0","5.0"
"FD","DMK","UTH","8946.0","38.0","49191.0","25966.0","5686252.0","1563964.0","Mar2013","93","15624","168.0","6185","451.0","48.0","5.0"
"FD","DMK","UTH","8418.0","39.0","49191.0","25966.0","5686252.0","1563964.0","Apr2013","90","15120","168.0","5505","451.0","48.0","5.0"
"FD","DMK","UTH","8712.0","35.0","49191.0","25966.0","5686252.0","1563964.0","May2013","93","15624","168.0","5580","451.0","48.0","5.0"
"FD","DMK","UTH","8367.0","45.0","49191.0","25966.0","5686252.0","1563964.0","Jun2013","90","15120","168.0","5400","451.0","48.0","5.0"
"FD","CNX","HKT","8552.0","159.0","14393.0","31857.0","1666888.0","369522.0","Jan2013","62","10416","168.0","7750","1181.0","48.0","5.0"
"FD","CNX","HKT","7678.0","157.0","14393.0","31857.0","1666888.0","369522.0","Feb2013","56","9408","168.0","7000","1181.0","48.0","5.0"
"FD","CNX","HKT","8843.0","146.0","14393.0","31857.0","1666888.0","369522.0","Mar2013","62","10416","168.0","7750","1181.0","48.0","5.0"
"FD","CNX","HKT","8386.0","139.0","14393.0","31857.0","1666888.0","369522.0","Apr2013","60","10080","168.0","7500","1181.0","48.0","5.0"
"FD","CNX","HKT","8659.0","119.0","14393.0","31857.0","1666888.0","369522.0","May2013","62","10416","168.0","7750","1181.0","48.0","5.0"
"FD","CNX","HKT","8403.0","110.0","14393.0","31857.0","1666888.0","369522.0","Jun2013","60","10080","168.0","7500","1181.0","48.0","5.0"
"FD","HKT","CNX","8450.0","86.0","31857.0","14393.0","369522.0","1666888.0","Jan2013","62","10416","168.0","7130","1181.0","48.0","5.0"
"FD","HKT","CNX","7601.0","89.0","31857.0","14393.0","369522.0","1666888.0","Feb2013","56","9408","168.0","6440","1181.0","48.0","5.0"
"FD","HKT","CNX","8695.0","87.0","31857.0","14393.0","369522.0","1666888.0","Mar2013","62","10416","168.0","7145","1181.0","48.0","5.0"
"FD","HKT","CNX","8467.0","86.0","31857.0","14393.0","369522.0","1666888.0","Apr2013","60","10080","168.0","7350","1181.0","48.0","5.0"
"FD","HKT","CNX","8544.0","81.0","31857.0","14393.0","369522.0","1666888.0","May2013","62","10416","168.0","7595","1181.0","48.0","5.0"
"FD","HKT","CNX","8152.0","90.0","31857.0","14393.0","369522.0","1666888.0","Jun2013","60","10080","168.0","7350","1181.0","48.0","5.0"
"FD","DMK","CEI","8435.0","55.0","49191.0","13510.0","5686252.0","1204660.0","Jan2013","93","15624","168.0","7440","666.0","48.0","5.0"
"FD","DMK","CEI","7291.0","55.0","49191.0","13510.0","5686252.0","1204660.0","Feb2013","84","14112","168.0","6720","666.0","48.0","5.0"
"FD","DMK","CEI","7991.0","52.0","49191.0","13510.0","5686252.0","1204660.0","Mar2013","93","15624","168.0","7440","666.0","48.0","5.0"
"FD","DMK","CEI","7505.0","53.0","49191.0","13510.0","5686252.0","1204660.0","Apr2013","81","13608","168.0","6480","666.0","48.0","5.0"
"FD","DMK","CEI","6365.0","49.0","49191.0","13510.0","5686252.0","1204660.0","May2013","62","10416","168.0","4960","666.0","48.0","5.0"
"FD","DMK","CEI","6123.0","59.0","49191.0","13510.0","5686252.0","1204660.0","Jun2013","60","10080","168.0","4800","666.0","48.0","5.0"
"FD","CEI","DMK","7977.0","55.0","13510.0","49191.0","1204660.0","5686252.0","Jan2013","93","15624","168.0","7440","666.0","48.0","5.0"
"FD","CEI","DMK","7261.0","55.0","13510.0","49191.0","1204660.0","5686252.0","Feb2013","84","14112","168.0","6720","666.0","48.0","5.0"
"FD","CEI","DMK","8455.0","52.0","13510.0","49191.0","1204660.0","5686252.0","Mar2013","93","15624","168.0","7440","666.0","48.0","5.0"
"FD","CEI","DMK","7404.0","53.0","13510.0","49191.0","1204660.0","5686252.0","Apr2013","81","13608","168.0","6480","666.0","48.0","5.0"
"FD","CEI","DMK","6721.0","49.0","13510.0","49191.0","1204660.0","5686252.0","May2013","62","10416","168.0","4960","666.0","48.0","5.0"
"FD","CEI","DMK","6333.0","59.0","13510.0","49191.0","1204660.0","5686252.0","Jun2013","60","10080","168.0","4800","666.0","48.0","5.0"
"TG","URT","BKK","7688.0","116.0","36865.0","49191.0","1031812.0","5686252.0","Jan2013","62","10788","174.0","4340","536.0","142.0","7.0"
"TG","URT","BKK","6339.0","124.0","36865.0","49191.0","1031812.0","5686252.0","Feb2013","56","9744","174.0","3920","536.0","142.0","7.0"
"TG","URT","BKK","7532.0","117.0","36865.0","49191.0","1031812.0","5686252.0","Mar2013","62","10788","174.0","4340","536.0","142.0","7.0"
"TG","URT","BKK","5746.0","109.0","36865.0","49191.0","1031812.0","5686252.0","Apr2013","60","10440","174.0","4200","536.0","142.0","7.0"
"TG","URT","BKK","6283.0","106.0","36865.0","49191.0","1031812.0","5686252.0","May2013","62","10536","169.93548387096774","4340","536.0","142.0","7.0"
"TG","URT","BKK","5274.0","111.0","36865.0","49191.0","1031812.0","5686252.0","Jun2013","60","10080","168.0","4200","536.0","142.0","7.0"
"FD","UTH","DMK","7629.0","43.0","25966.0","49191.0","1563964.0","5686252.0","Jan2013","93","15624","168.0","6200","451.0","48.0","5.0"
"FD","UTH","DMK","6849.0","41.0","25966.0","49191.0","1563964.0","5686252.0","Feb2013","84","14112","168.0","5600","451.0","48.0","5.0"
"FD","UTH","DMK","7967.0","38.0","25966.0","49191.0","1563964.0","5686252.0","Mar2013","93","15624","168.0","6185","451.0","48.0","5.0"
"FD","UTH","DMK","7398.0","39.0","25966.0","49191.0","1563964.0","5686252.0","Apr2013","90","15120","168.0","5505","451.0","48.0","5.0"
"FD","UTH","DMK","7385.0","35.0","25966.0","49191.0","1563964.0","5686252.0","May2013","93","15624","168.0","5580","451.0","48.0","5.0"
"FD","UTH","DMK","7039.0","45.0","25966.0","49191.0","1563964.0","5686252.0","Jun2013","90","15120","168.0","5400","451.0","48.0","5.0"
"OX","DMK","HKT","6668.0","67.0","49191.0","31857.0","5686252.0","369522.0","Jan2013","62","9300","150.0","4805","689.0","46.0","7.0"
"OX","DMK","HKT","6387.0","67.0","49191.0","31857.0","5686252.0","369522.0","Feb2013","56","8400","150.0","4340","689.0","46.0","7.0"
"OX","DMK","HKT","6815.0","67.0","49191.0","31857.0","5686252.0","369522.0","Mar2013","62","9300","150.0","4805","689.0","46.0","7.0"
"OX","DMK","HKT","6309.0","68.0","49191.0","31857.0","5686252.0","369522.0","Apr2013","60","9000","150.0","4650","689.0","46.0","7.0"
